date,open,high,low,close,volume,full_text,news_count
2018-05-08,302.0,314.5,300.0,308.5,86673032,"ICICI Bank is candid on numbers but mum on Chanda Kochhar controversy Repeated questions to Chanda Kochhar on the allegations of conflict of interest involving her and Videocon Industries netted no answers. It seems that the ICICI Bank board has put the episode behind it Stocks in the news: ICICI Bank, Pfizer, Lupin, Bharti Infratel, Unichem Labs, Jubilant Foodworks ICICI Bank| Pfizer| Firstsource| Axis Bank| Balrampur Chini| Lupin| Unichem Labs| Bharti Infratel| One Life Capital| Hero MotoCorp| INOX Leisure are the stocks which are in news today. ICICI Bank shares surge over 8%, set for biggest gain since October 2017 ICICI Bank shares jumps 8.67% to Rs314.50 in intraday trade on BSE after CEO Chanda Kochhar says bad-loan ratios will improve News in numbers: ICICI Bank profit falls 50% to Rs1,020 crore in Q4 results In other news, Nokia expects Indian telecom firms to initiate lab trials of fifth generation or 5G technology in 2018, followed by proof of concepts ICICI Bank boosts Nifty Bank index; SBI, Axis Bank too close in the green The Nifty50 ended the day almost flat, up by 2 points or 0.02 per cent at 10,718. ICICI Bank, Axis Bank among most active stocks in terms of value on NSE Sensex closed the day barely 8 points, or 0.02 per cent, up at 35,216, with 16 stocks rising, while 15 falling. Govt nominee on ICICI Bank board may skip meetings till probe ends The govt’s nominee director on the board of ICICI Bank is unlikely to attend board meetings till agencies come out with their findings on conflict of interest allegations involving the lender’s chief Chanda Kochhar Podcast | A quiet day on D-Street, but nearly 100 stocks rose to fresh 52-week high Financials outperformed propelling Nifty bank by nearly 1 percent, led by gains in ICICI Bank, Federal Bank, SBI, Bank of Baroda, and Axis Bank. ICICI Bank contributes 280 points to Nifty Bank gains. Podcast | ICICI Bank stock gains post Q4 earnings Profits of the country’s biggest private sector bank were dragged by an 85-percent spike in provisions due to a 17-percent rise in bad loans.",9
2018-05-09,305.0,309.8,304.25,306.75,20069492,"Videocon loan case: Govt nominee to stay away from ICICI Bank board meet Ministry to wait for feedback from RBI, probe agencies in Videocon loan deal Government wants to keep hands off ICICI Bank row for now “We are in a wait-and-watch situation,” said a senior finance ministry official. “If the investigating agencies reveal any malfeasance, we will not remain passive.” Why Mayuresh Joshi is betting big on ICICI Bank “Valuation wise, it remains one of the cheapest stocks and top draws in the banking space.” HDFC Bank aims expand investment banking, taps talents In the past few months, the bank has hired at least 10 top rainmakers from global banks such as HSBC, Standard Chartered Bank, and Macquarie, and the home-grown ICICI Bank. No Queries From RBI On Videocon Loan Case, Says ICICI Bank ICICI Bank says no communication from RBI has reached the bank with regard to the Videocon loan case.",5
2018-05-10,308.45,312.9,305.7,307.0,16222598,"Indian ADRs: Tata Motors, HDFC Bank, Wipro gain Indian ADRs ended higher on Wednesday.  ICICI Bank added 0.44 percent and Tata Motors was up 1.58 percent.",1
2018-05-11,307.95,311.85,307.55,310.55,16641472,"Bureaucrat Lok Ranjan, govt's nominee on ICICI board, transferred Ranjan was nominated to the board of ICICI Bank on April 7 Lok Ranjan, government's nominee on ICICI Bank board, transferred to Personnel Ministry His transfer comes a month after he was appointed on the board of the bank whose Managing Director and Chief Executive Officer Chanda Kochhar is facing allegations of conflict of interest in sanctioning of loan to Videocon group. Nifty Bank rises 1%; Axis Bank, ICICI Bank, SBI among top gainers HDFC Bank and Federal Bank climbed almost 1 per cent.",3
2018-05-14,310.0,311.0,305.15,309.4,10391604,"Understanding investor attitude Despite losses in Axis Bank and ICICI Bank, the Nifty Private Bank Index is up 5.5%",1
2018-05-15,310.7,317.5,305.05,308.0,16390319,"Investors eye small banks as ICICI, Axis lose favour Mounting bad loans, corporate governance issues at bigger lenders, such as ICICI Bank and Axis Bank are putting off investors ICICI Bank acquires nearly 18% stake in Gammon Infrastructure ICICI Bank has acquired 168,999,900 shares of Gammon Infrastructure Projects through pledge invocation",2
2018-05-16,303.9,304.9,295.3,296.95,25494856,"nan Banking stocks fell the most with the BSE bankex plunging 291 points to 29,415. BSE oil and gas index too slipped 132 points to 14,600 in early trade. On the Sensex, Hero MotoCorp (3.64%), ICICI Bank (2.60%) , and SBI (2.51%) were the top losers. I-T department questions Venugopal Dhoot in ICICI-Videocon loan case The case pertains to a possible and alleged tax evasion angle in the ICICI bank issuing a Rs 32.5 billion loan to the Videocon Group in 2012 Gammon Infra jumps 18% as ICICI Bank acquires nearly 18% stake in Co ICICI Bank has acquired 168,999,900 shares of Gammon Infrastructure through pledge invocation. nan Infosys today said it has set up India Trade Connect, a blockchain-based trade network in India, in partnership with seven lenders, including Axis Bank, ICICI Bank, IndusInd Bank and RBL Bank. RIL, ICICI Bank, HDFC twin drag Sensex 156 pts; Midcap index outperforms, HUL top gainer Reliance Industries, ICICI Bank and HDFC Group stocks dragged while ITC and HUL provided support to the market. RIL, ICICI Bank, PNB most active stocks in value terms The Nifty50 finished day's trade 61 points, or 0.56 per cent, down at 10,741, with 17 stocks advancing and 33 declining. Infosys partners 7 banks for blockchain-based solution Infosys has set up a blockchain-based trade network in India, in partnership with seven banks.Called India Trade Connect, it includes Axis Bank, ICICI Bank, IndusInd Bank, RBL Bank, Kotak Mahindra Ba",7
2018-05-17,299.0,299.95,294.05,294.95,10643279,"Mutual funds shun TCS, ICICI Bank, Avenue Supermarts in April Fund managers sold Rs1,750,27 crore worth of TCS stocks in April, ICICI Bank shares were sold worth Rs843.08 crore",1
2018-05-18,294.15,295.3,284.6,287.8,17453449,"Indian ADRs: ICICI Bank, Infosys, HDFC Bank, Wipro down Indian ADRs ended lower on Thursday. ICICI Bank was down 1.03 percent and Dr Reddy's Laboratories was down 0.24 percent. Accumulate ICICI Bank; target of Rs 348: Prabhudas Lilladher Prabhudas Lilladher recommended accumulate rating on ICICI Bank with a target price of Rs 348 in its research report dated May 07, 2018. Nifty Bank settles in the red; ICICI Bank plunges 3% YES Bank finished with mild gains.",3
2018-05-21,289.5,293.0,287.75,289.75,23140894,"nan Among the banks that have accumulated a massive rise in bad loans are ICICI Bank, Axis Bank, HDFC Bank, Kotak Mahindra Bank, Federal Bank and Yes Bank.",1
2018-05-22,289.5,293.85,286.85,291.8,11275720,,0
2018-05-23,288.85,298.4,288.8,291.0,15878548,Sebi examines ICICI compliance with disclosure norms Sebi suspects that ICICI Bank may not have disclosed key developments to stock exchanges.,1
2018-05-24,293.7,299.0,291.2,298.15,11474242,"Airtel Payments Bank appoints ex-ICICI executive Anubrata Biswas as MD, CEO Prior to joining Airtel Payments Bank, Biswas was the joint general manager and retail business head - South India, for ICICI Bank and was responsible for managing the retail banking business across over 550 branches of the bank.",1
2018-05-25,298.4,300.95,294.6,296.25,13524816,SEBI Serves Notice To ICICI Bank’s Chanda Kochhar In Videocon Loan Case ICICI Bank says it will submit an “appropriate response” after Chanda Kocchar served with SEBI notice.,1
2018-05-28,293.75,302.3,293.35,299.3,19014935,"ED imposed Rs 14-crore penalty on Videocon, 6 group companies in 2017 Tusker finds a significant mention in RBIs 2016 report on allegations of quid pro quo with regard to extension of facilities by ICICI Bank to Videocon.",1
2018-05-29,298.75,298.75,288.3,289.75,12961752,"Global cues, rupee slump erase Monday's gains in Sensex ICICI Bank, HDFC, SBI, HDFC Bank and Kotak Bank were the top losers from the Sensex pack. ICICI Bank appoints former Bank of Baroda boss as a director Mallya was also engaged extensively with the government as Indian Banks Association or IBA chairman. WhatsApp payment service may launch in India next week WhatsApp Pay will partner HDFC Bank, ICICI Bank and Axis Bank to process payments, and SBI will join once it has the necessary systems in place",3
2018-05-30,285.9,288.15,282.75,285.0,25082010,"WhatsApp to hasten payments services to  200 million Indians The messaging app will partner HDFC Bank, ICICI Bank and Axis Bank to process the transfers, and State Bank of India will join once it has the necessary systems in place ICICI Bank to probe whistleblower allegations against Chanda Kochhar The allegations are related to ‘conflict of interest’ over a time and ‘quid pro quo’ in course of ICICI Bank CEO Chanda Kochhar’s work in dealing with certain borrowers Bank strike may hit transactions worth Rs 20k crore: Assocham Operations in the new-generation private banks like ICICI Bank, HDFC Bank, Axis Bank were almost normal, barring few activities including cheque clearance. A Timeline Of What Led To The Probe Against Chanda Kochhar How events unfolded at ICICI Bank...",4
2018-05-31,285.0,288.95,279.3,286.55,23652012,"Should Chanda Kochhar step down as ICICI Bank CEO? Parallels are being drawn to a 2001 case when UTI Bank’s P.J. Nayak went on leave after inquiry panel said he stood to gain from a failed merger Banking services hit as employees' strike continues for 2nd day Operations in the new-generation private banks like ICICI Bank, HDFC Bank, Axis Bank, however, were almost normal, barring few activities including cheque clearance. NCLAT admits Jaiprakash Associates’ plea over returning Jaypee Infratech’s 759 acres land The land, which belongs to Jaypee Infratech, was mortgaged to a consortium of banks led by ICICI Bank by Jaiprakash Associates for a loan Banking services hit as employees' strike continues for 2nd day Operations in the new-generation private banks like ICICI Bank, HDFC Bank, Axis Bank, however, were almost normal, barring few activities including cheque clearance.",4
2018-06-01,295.0,299.95,286.85,288.8,29525470,"ICICI Bank to probe CEO's role post whistle-blower complaint; stock up 4% The allegations of wrongdoing pertain to loans extended by ICICI Bank to the Videocon group, which had business relations with NuPower Renewables, owned by Chanda Kochhar's husband Deepak Kochhar ICICI Bank CEO Chanda Kochhar asked to be on leave till probe is over The decision to ask Chanda Kochhar to go on indefinite leave was taken on advice of a majority of the 7 independent directors on ICICI Bank board Will ICICI Bank investors now find closure in Chanda Kochhar controversy? If one draws a parallel with ICICI Bank’s peer Axis Bank, it can safely be said a change of leadership would have infused life into the stock SBI, PNB, ICICI Bank raise lending rates India’s three major banks SBI, PNB and ICICI Bank on Friday increased their benchmark lending rates or MCLR by up to 0.1%",4
2018-06-04,293.3,293.3,285.55,287.0,17113511,"ICICI Bank loan row: Anatomy of a 'quid pro quo' deal Arvind Gupta, the shareholder activist who raised the red flag on questionable deals between Videocon Group and NuPower Renewables, has said NuPower received what he described as round-tripped investments of Rs 453 crore from Essar Group. SBI, ICICI Bank, PNB beat RBI in raising lending rates The Reserve Bank of India is expected to maintain status quo at the 6 June monetary policy meeting ICICI Bank Begins Search For New Chairman MD Mallya, former Bank of Baroda chairman and MD, is set to be front-runner to succeed ICICI Bank’s MK Sharma. ",3
2018-06-05,288.0,288.0,283.1,284.7,11998146,"A question of propriety: ICICI Bank's board should resign The statement issued by the bank was a model of opacity, offering no details on the scope of the enquiry, how it was conducted, who carried it out, and the basis for the conclusion NCLT directs ICICI Bank to reverse Rs48 crore in Ruchi Soya’s current account The resolution professional of the Ruchi Soya had moved NCLT against ICICI Bank seeking its intervention to retrieve around Rs48 crore that the bank had paid towards a letter of credit",2
2018-06-06,285.7,286.9,281.1,284.1,16855853,Letter to BS: Chanda Kochhar needs to do a lot of soul searching and act The ICICI Bank CEO must leave till this whole investigation is complete. Otherwise it cannot be a transparent one,1
2018-06-07,287.5,293.05,287.15,291.05,20257689,"nan Top gainers on the BSE bankex were Axis Bank, ICICI Bank, Federal Bank and Kotak Mahindra Bank. All 10 bankex stocks were trading in the green.  Global brokerages see another rate hike in 2018; ICICI Bank, IndusInd Bank among top buy ideas The RBI's Monetary Policy Committee hiked the key rate for the first time in over four years by 0.25 percent to curb inflationary pressures from high oil prices. Firms linked to ICICI Bank controversy come under govt lens There are allegations of involvement of ICICI Bank CEO Chanda Kochhar and her family members in a loan provided to Videocon Group on a quid pro quo basis",3
2018-06-08,290.1,290.9,285.5,288.55,11322014,"Videocon case: ICICI Bank, Kochhar miss Sebi deadline, ask for more time Showcause notice had given time to respond till Thursday SBI, ICICI Bank and PNB see surge in digital transactions: Report These banks have reporting a sharp rise in digital transactions, especially in net banking, point of sale and mobile banking No cause for concern at ICICI Bank, says Goyal Finance Minister says charges are being probed by the bank",3
2018-06-11,285.4,290.35,283.2,286.5,16845859,"ICICI Bank CEO Chanda Kochhar faces max ₹25 crore fine if found guilty Sebi has powers to impose a penalty but not demand the resignation of ICICI Bank CEO Chanda Kochhar if she found guilty after the ongoing probe in the Videocon loan case Corporate governance: Is media activism desirable? There are a lot of similarities between the Infosys story and how the ICICI bank story is unfolding ICICI Bank, Inox Wind and Ruchi Soya among top stocks to track today Here is a list of stocks that are likely to be in focus in today's trading session.",3
2018-06-12,288.55,289.15,285.25,287.75,14240220,"No specific communication received from US SEC: ICICI Bank According to sources, the SEC has received complaints from institutional investors in the US to look into the matter related to corporate governance and disclosure issues. PNB, SBI, 13 others get Moody's counterparty risk ratings Others who got the ratings include ICICI Bank, Axis Bank, Bank of Baroda and HDFC Bank, among others.",2
2018-06-13,289.0,292.9,286.4,290.85,10912114,"ICICI bank case: Govt begins probing NuPower Renewables, five other firms The RBI, CBI and Sebi are also looking into the matter ICICI Bank board gives nod to sell 2% shares in insurance arm The board of ICICI Bank has given its nod for sale of up to 2% of the issued capital of ICICI Prudential Life Insurance Company Ltd.The approval is for sale of up to 28,711,100 shares or 2% of the iss",2
2018-06-14,290.85,290.85,284.1,285.4,11372973,"ICICI Bank to sell 2% stake in Pru Life Insurance Our Bureau Private sector lender ICICI Bank, on Wednesday, said it plans to sell up to 2 per cent stake in its life insurance arm, ICICI Prudential Life Insurance Company.“The Board of Directors of th ICICI Bank to sell 2% stake in ICICI Prudential Life ICICI Bank says the stake sale can be through any manner including offer for sale by promoters through stock exchange mechanism ICICI Bank to cut stake in ICICI Pru Life by 2% to 52% ICICI Bank has been under pressure due to rising NPAs especially from the sectors linked to infrastructure. ICICI Bank down 1% on likely stake sale in insurance arm The board of directors of the bank approved the sale of up to 2,87,11,100 shares of ICICI Prudential Life Insurance Company. ICICI Prudential slips 3.4% as ICICI Bank plans to sell 2% stake Shares of ICICI Prudential Life Insurance Co Ltd slipped as much as 3.4 per cent to Rs 396.55, lowest since April 24, as ICICI Bank had said on Wednesday that it plans to sell up to 2 per cent stake i ICICI Bank moves NCLT against Punj Lloyd under Insolvency Code Punj Lloyd shares fall over 15% after ICICI Bank moves NCLT against the company seeking initiation of insolvency proceeding to recover Rs852 crore of outstanding loans ICICI Bank files insolvency plea against Punj Lloyd Lenders, including SBI, oppose it; NCLT wants response on July 24 Institutions bid twice over for ICICI Pru OFS The offer-for-sale of ICICI Prudential Life Insurance shares received a strong response from institutional investors.The OFS by ICICI Bank, promoter of ICICI Prudential Life Insurance, opened on Thurs",8
